Keyword,Id,CreatedAt,Country,Country_Code,State,RetweetedStatus,UsrFavouriteCount,Text,Lang,UsrName,UsrId,UsrLang,UsrLocation,UsrFollowersCount,UsrFriendsCount,UsrVerified,UsrCreatedAt,UsrDescription,UsrGeoEnabled,UsrStatuesCount,UsrTimeZone,UsrUtcOffset,Retweeted,Retweet_Cont
ZIKA,708170204828737537,Mar 11 2016 05:58:28,United States,US,California,0,14070,'@DeTieni BOA NOITE ZIKA DEUS LE BENDISSE BOM DORMIR ZIKA FINCA EM PAZ CIAO BEJOSS ABBRACI ZIKA COM ESSTAOU ZIKA!! https//tco/N5Nxhw3lye',pt,hahahaha1807,2872312454,en,,1589,3190,False,Oct 23 2014 00:52:07,Soy fan jenni rivera larry herndez y los inquietos del norte y los tigers del norte // member teamelisa SOY FAN DEL LOS RAIDERS corazon amo liliana gtethel,True,64280,None,None,False,0
ZIKA,708192707219337216,Mar 11 2016 07:27:53,United States,US,Nevada,0,618,'Health officials say there are now nearly 200 confirmed cases of the Zika virus in the US @FOX5Vegas',en,christnemaddela,33288015,en,Vegas Baby!,12454,4857,True,Apr 19 2009 19:28:51,Broadcast Journalist News Anchor @Fox5Vegas 5610 &11pm http//tco/dbDZsV0AGh,True,29459,Eastern Time (US & Canada),-18000,False,0
ZIKA,708199162521657344,Mar 11 2016 07:53:32,United States,US,Washington,0,2,'OPM says feds can telework to avoid Zika infection Ccting OPM director Cobert released a memo on March 7 https//tco/bEu69Ep7qf',en,AFGEloc32USOPM,4896493286,en,Washington DC,18,82,False,Feb 12 2016 08:29:29,AFGE (American Federation of Government Employees AFLCIO) Local 32 @ US Office of Personnel Management (OPM),True,164,None,None,False,0
ZIKA,708220055775895552,Mar 11 2016 09:16:34,United States,US,California,0,0,'First Zika case in Orange County confirmed https//tco/6b08ZeebRl',en,LosAngelesCP,55218049,en,Los Angeles,5871,22,False,Jul 09 2009 12:15:25,Breaking news and weather updates from Los Angeles,True,262427,Pacific Time (US & Canada),-28800,False,0
ZIKA,708246862059458560,Mar 11 2016 11:03:05,United States,US,New Jersey,0,337,'Nearly 200 cases of #Zika in United States officials press for funds https//tco/d1q3GcpKEH #ZikaVirus https//tco/MS86uU13jh',en,thephillyvoice,2557592940,en,Philadelphia,17700,1154,False,Jun 09 2014 21:58:12,Passionately Philly Your essential source for news sports and culture,True,23719,Pacific Time (US & Canada),-28800,False,1
ZIKA,708251927444918272,Mar 11 2016 11:23:12,United States,US,North Carolina,0,10292,'#Zika virus is confirmed in US First Zika case in Orange County (CA) confirmed https//tco/flW9YLTQrc',en,hp_ems,234844432,en,USA,9362,687,False,Jan 06 2011 18:22:54,Dale Loberger writes about High Performance Emergency Medical Services to help improve the effectiveness of clinical care with a focus on economic efficiency,True,36841,Eastern Time (US & Canada),-18000,False,0
ZIKA,708282554441408512,Mar 11 2016 13:24:54,United States,US,Pennsylvania,0,17779,'@EllisonKatelyn the bumps are goin away!!! I survived zika 2k16',en,sunbern_,319285478,en,,758,1995,False,Jun 17 2011 21:27:08,clear eyes full hearts can't lose rhs '16,True,32325,Central Time (US & Canada),-21600,False,0
ZIKA,708288186825318400,Mar 11 2016 13:47:17,United States,US,Kansas,0,1596,'from @LizSzabo How much do Americans really know about #Zika? Not much survey finds https//tco/zrBvhG2yjK',en,kevinault,34967252,en,Overland Park KS,535,1443,False,Apr 24 2009 16:22:55,Middle age guy trying to keep up on social media 21st century medicine college basketball and life in general,True,6966,Eastern Time (US & Canada),-18000,False,0
ZIKA,708288186825318400,Mar 11 2016 13:47:17,United States,US,Missouri,0,1596,'from @LizSzabo How much do Americans really know about #Zika? Not much survey finds https//tco/zrBvhG2yjK',en,kevinault,34967252,en,Overland Park KS,535,1443,False,Apr 24 2009 16:22:55,Middle age guy trying to keep up on social media 21st century medicine college basketball and life in general,True,6966,Eastern Time (US & Canada),-18000,False,0
ZIKA,708297833850531840,Mar 11 2016 14:25:37,United States,US,New Jersey,0,11988,'Sorry @twisted_teeeeee I have he Zika virus I can't come to your birthday party',en,AmandaZufolo,53079313,en,,579,439,False,Jul 02 2009 14:37:24,,True,47724,Central Time (US & Canada),-21600,False,0
ZIKA,708297810073030656,Mar 11 2016 14:25:32,United States,US,Georgia,0,1836,'@RyanTAnd agreed! They won't help our mission team with our legitimate Zika concerns #fail @AmericanAir',en,FrMSilloway,245263429,en,Atlanta GA,2508,426,False,Jan 31 2011 08:10:19,I am a Roman Catholic priest Passion for evangelization aviation & a good meal My views are my own and do not represent the Archdiocese of Atlanta AMDG,True,3246,Eastern Time (US & Canada),-18000,False,0
ZIKA,708326085168005120,Mar 11 2016 16:17:53,United States,US,Colorado,0,167210,'@SwiftOnSecurity They're manspreading Zika 😥',en,lukedones,19877062,en,40136397 105107532,1727,1789,False,Feb 01 2009 21:11:42,Chico Science,True,72310,Mountain Time (US & Canada),-25200,False,0
ZIKA,708331219319017472,Mar 11 2016 16:38:17,United States,US,Washington,0,82,'@KarlHofmannPSI shows a sample prevention #zika kit that could be distributed to pregnant women #bpclive https//tco/qH1BzbOkJ7',en,JoannDonnellan,15283447,en,Washington DC,727,1819,False,Jul 01 2008 00:07:17,@BPC_Bipartisan Senior Advisor Comms Health Care Pres JD MEDIA LLC Patient & #ENDALZ Advocate Support Good CausesTraveler Runner,True,1725,Eastern Time (US & Canada),-18000,False,0
ZIKA,708330195095191552,Mar 11 2016 16:34:13,United States,US,Kansas,0,1598,'Patient is adult in SW Ks who travels to country w local Zika transmission history https//tco/ysib84bGwg',en,Melissa_Brunner,8726072,en,Topeka KS,6795,713,True,Sep 07 2007 15:12:06,news anchor for WIBWTV animal lover & runner,True,28229,Central Time (US & Canada),-21600,False,0
ZIKA,708328420715982848,Mar 11 2016 16:27:10,United States,US,Georgia,0,1424,"'Come to ""#Zika Chik &amp Dengue Reemerging Enemies &amp the Battle Against Them"" on Tues 3/15 https//tco/ym9dGUdi3p https//tco/6DTxreNl3R'",en,EmoryDeptofMed,632324512,en,Atlanta,979,350,False,Jul 10 2012 21:15:26,@EmoryUniversity's Department of #Medicine houses some of the finest medical teachers researchers and clinicians in a variety of disciplines,True,1790,Eastern Time (US & Canada),-18000,False,0
ZIKA,708327871257960449,Mar 11 2016 16:24:59,United States,US,Massachusetts,0,234,'Corr btw hlth improve &amp natl sec Intervent Zika+others need 2 B culturally sensitive @BPC_Bipartisan @USGLC https//tco/UmMuUBNJCc',en,HarvardGH,217471383,en,Harvard University,2835,519,False,Nov 19 2010 16:30:10,Harvard Global Health Institute,True,818,Eastern Time (US & Canada),-18000,False,2
ZIKA,708327001678090242,Mar 11 2016 16:21:31,United States,US,Massachusetts,0,234,'Private sector has an immediate role to play in Zika @KarlHofmannPSI @BPC_Bipartisan @USGLC @PSIimpact https//tco/ps3aciu05C',en,HarvardGH,217471383,en,Harvard University,2835,519,False,Nov 19 2010 16:30:10,Harvard Global Health Institute,True,818,Eastern Time (US & Canada),-18000,False,1
ZIKA,708335873109200896,Mar 11 2016 16:56:47,United States,US,Ohio,0,3549,'@Patriotic1s @Darrell12840224 Ebola + Climate Change = Zika Problem is made up by same party that offers to solve it It's EliteExtortion!',en,FergOSU,373730900,en,NY/NJ,840,967,False,Sep 15 2011 03:16:57,Global Biz Professional,True,15456,Pacific Time (US & Canada),-28800,False,0
ZIKA,708334933966610432,Mar 11 2016 16:53:03,United States,US,Nevada,0,752,'Nearly 200 cases of Zika Virus reported in US https//tco/jWD8GqFoyM @dapperdavec @chadtweetsstuff #ZikaVirus',en,720KDWN,34047942,en,Las Vegas NV,2016,1845,False,Apr 21 2009 21:24:55,,True,30387,Pacific Time (US & Canada),-28800,False,0
ZIKA,708339615741022208,Mar 11 2016 17:11:39,United States,US,California,0,11981,'@Furiousnurse @mrkevinzen @webbery @star2000dancer @karentalford66 @SteerMark @selinasorrels @socalskywatch ZIKA GMO https//tco/UwwFbKYp7i',lt,Jerome09,22211042,en,Northern California,1071,431,False,Feb 28 2009 00:31:37,Enjoying Life Knowing More Metta Moments Love Nature Poetry Keeping it Simple!!,True,41486,Pacific Time (US & Canada),-28800,False,1
ZIKA,708333567890296832,Mar 11 2016 16:47:37,United States,US,Washington,0,192,'From @BPC_Bipartisan #Zika panel key to pandemic prevention is understanding local culture and context in communication efforts',en,RNguyenMed,254147170,en,CA,929,633,False,Feb 18 2011 18:08:10,Osteopathic Medical Student #meded #healthpolicy,True,1636,Pacific Time (US & Canada),-28800,False,0
ZIKA,708344605171851264,Mar 11 2016 17:31:28,United States,US,Colorado,0,457,'NPR’s Jason Beaubien talks Ebola Zika March 22 https//tco/E25LwNeKPl @CSUAfricaCenter',und,SOGES_CSU,42950781,en,Fort Collins CO,1750,1452,False,May 27 2009 19:19:00,The School of Global Environmental Sustainability is an umbrella organization encompassing all sustainability education and research at @ColoradoStateU,True,1900,Mountain Time (US & Canada),-25200,False,1
ZIKA,708344150282924032,Mar 11 2016 17:29:40,United States,US,New York,0,4419,"'""The Zika virus is from all the immigrants"" WHAT DO YOU THINK AMERICA WAS BUILT FROM!?! IMMIGRANTS!! Not ""natural born Americans"" 🖕🏻🖕🏻🖕🏻'",en,miny1282,158846512,en,Wherever life takes me,232,858,False,Jun 23 2010 20:27:40,Just to warn you I'm psycho Instagram amymind Snapchat miny1282,True,4369,Quito,-18000,False,0
ZIKA,708344144217956353,Mar 11 2016 17:29:39,United States,US,Ohio,0,3554,'@ABC Ebola + Climate Change = Zika Beware Problem created by same people who offer to solve it It's Elite Extortion for Personal Profit!',en,FergOSU,373730900,en,NY/NJ,842,967,False,Sep 15 2011 03:16:57,Global Biz Professional,True,15473,Pacific Time (US & Canada),-28800,False,0
ZIKA,708358694677909505,Mar 11 2016 18:27:28,United States,US,Georgia,0,5112,'@10NewsHunt I thought I had Zika but turned out just to be a cold',en,ShaneDeitertCNN,15369566,en,ÜT 347077549238423,5005,5340,True,Jul 09 2008 19:53:10,CNN Regional Assignment Editor for Affiliate Content Center These views are solely my own and not my employer retweets are not endorsements,True,26408,Eastern Time (US & Canada),-18000,False,0
ZIKA,708375793454485510,Mar 11 2016 19:35:24,United States,US,Massachusetts,0,11424,'Educar al pueblo sobre le mosquito y el zika (se está haciendo) Y que lleguen chavos /',es,MinistroCiencia,465973960,en,Perreando por un PR mejor,1267,309,False,Jan 16 2012 22:55:38,Ministro de Ciencias de Puerto Rico Triunfador de la vida En el exilio Cerca de Cambridge El LSD era puro,True,58746,Eastern Time (US & Canada),-18000,False,0
ZIKA,708375508203864064,Mar 11 2016 19:34:16,United States,US,Ohio,0,218,'@jnasr Just sent Acer a Business inquiry Seeking a firm to spearhead New Media Fundraising for Victims' Advocacy and Zika Mission work Pax',en,mzw007,2212753740,en,| New Paradigm Refugee Camps |,766,2502,False,Nov 24 2013 16:42:53,Mission Disaster Relief | Crime Victims' Advocacy | @mzw007Archives | Choctaw/Chickasaw | Ich Liebe Jürgen Todenhöfer! | British,True,65249,Pacific Time (US & Canada),-28800,False,0
ZIKA,708380674424762368,Mar 11 2016 19:54:48,United States,US,Ohio,0,15,'Talked to awesome Doctors about the 1st confirmed case of Zika in Montgomery County this… https//tco/181PYhHFCX',en,NatashaW2245,2717242381,en,,110,41,False,Aug 08 2014 14:28:40,,True,195,Eastern Time (US & Canada),-18000,False,0
ZIKA,708379994829889536,Mar 11 2016 19:52:06,United States,US,California,0,51645,'first case of Zika virus in OC',en,jaguarpaw___,20820932,en,Orange County California,750,649,False,Feb 14 2009 00:28:10,~❁HerbalRelief☤ ☯ChillVibes☼ 23 years Taurus ♉ ♥️09/30/09♥️,True,32968,Pacific Time (US & Canada),-28800,False,0
ZIKA,708378135415357440,Mar 11 2016 19:44:43,United States,US,New York,0,647,'Health Panel Discusses Zika Virus https//tco/uh555IQFED @ReproRights',et,srodriguezcrr,3376124885,en,New York NY,397,2435,False,Jul 14 2015 18:01:41,Advocacy Fellow for Global Legal Program at Center for Reproductive Rights Views are my own,True,777,Eastern Time (US & Canada),-18000,False,0
ZIKA,708372778215456769,Mar 11 2016 19:23:25,United States,US,Massachusetts,0,11424,'Pues sepan que el mosquito que carga el virus del zika dengue es 70% resistente al pesticida que se usa ahora Van a crear otro Fatal',es,MinistroCiencia,465973960,en,Perreando por un PR mejor,1267,309,False,Jan 16 2012 22:55:38,Ministro de Ciencias de Puerto Rico Triunfador de la vida En el exilio Cerca de Cambridge El LSD era puro,True,58754,Eastern Time (US & Canada),-18000,False,0
ZIKA,708372060532285440,Mar 11 2016 19:20:34,United States,US,Massachusetts,0,1654,'El @DeptSaludPR anuncia 44 casos nuevo de #Zika en #PuertoRico para un total de 201 casos 21 casos son de mujeres embarazadas',es,JesusAlvelo,98256630,en,Puerto Rico,360,262,False,Dec 21 2009 02:06:26,Postdoctoral Researcher at @MIT in The Fluid Dynamics of Disease Transmission Laboratory at @MIT_CEE Biofuel Microbes and Epidemiology,True,8609,Eastern Time (US & Canada),-18000,False,0
ZIKA,708383981570490368,Mar 11 2016 20:07:57,United States,US,North Carolina,0,11,'early 200 cases of Zika infection have been reported in the United States and there are fears the number will continue to grow',en,10661776b,121825148,en,ACC land,642,1454,False,Mar 10 2010 18:20:09,I remember when America was great so I know how far we have fallen,True,7442,Eastern Time (US & Canada),-18000,False,0
ZIKA,708382610322538496,Mar 11 2016 20:02:30,United States,US,Washington,0,1083,'@TMikaMouse delegates If my boss says we're goingI'm getting the summer flu or Zika or some shit',en,LadyBugAssassin,16614212,en,,2106,1591,False,Oct 06 2008 14:25:49,A$AP Mommy Here for kicks and giggles chill don't pay the bills I'm not a foodie I'm just greedy Baby Oil Gel Twitter Time for a level up!,True,169973,Central Time (US & Canada),-21600,False,0
ZIKA,708401658854809601,Mar 11 2016 21:18:11,United States,US,Florida,0,814,'@SteveWeagleWPTV great retweet ref Zika',en,loyalangel32,3331406169,en,Florida USA,93,225,False,Jun 17 2015 16:02:03,Love Life! Live for today+ For tomorrow may never come+ I thank God for giving me today+ yes I am a Christian+,True,848,None,None,False,0
ZIKA,708400556084228096,Mar 11 2016 21:13:48,United States,US,Texas,0,3379,"'I'm the kind of person that hears about the zika virus and starts googling ""can the zika virus effect pregnancies 5 years from now?""'",en,MissmaciLeigh,123106638,en,,310,305,False,Mar 15 2010 01:10:33,One time I saw Regina George wearing army pants and flip flops so I bought army pants and flip flops,True,22236,Central Time (US & Canada),-21600,False,0
ZIKA,708404140779692034,Mar 11 2016 21:28:03,United States,US,New York,0,212,'O brasileiro Léo Heller é relator de dir humanos ONU e está fazendo um apelo sobre o #Zika https//tco/iJFTC3xfT7 https//tco/YQSzLb5cKr',pt,RadioONU,47961740,en,Nova York,24357,923,False,Jun 17 2009 13:37:09,Somos a Rádio ONU em Português Um serviço oficial de notícias sobre as Nações Unidas inteiramente em português Nossa redação fica na sede da ONU em NY,True,23940,Eastern Time (US & Canada),-18000,False,2
ZIKA,708410698494115840,Mar 11 2016 21:54:06,United States,US,California,0,8103,'Baby named Zika',und,janeymariee,41058122,en,,221,207,False,May 19 2009 04:54:11,EXCELSIOR,True,9909,Pacific Time (US & Canada),-28800,False,0
ZIKA,708416907720966144,Mar 11 2016 22:18:47,United States,US,Massachusetts,0,1654,'Y tenemos el tema del #Zika ahí @nestorduprey eso me va dar un infarto!',es,JesusAlvelo,98256630,en,Puerto Rico,360,262,False,Dec 21 2009 02:06:26,Postdoctoral Researcher at @MIT in The Fluid Dynamics of Disease Transmission Laboratory at @MIT_CEE Biofuel Microbes and Epidemiology,True,8613,Eastern Time (US & Canada),-18000,False,0
ZIKA,708416739650867200,Mar 11 2016 22:18:07,United States,US,Texas,0,332,'Working on a Zika virus story? UTMB has the leading experts about this virus Call us at 409 772 6397 to set up an interview',en,utmbnews,89493940,en,,611,707,False,Nov 12 2009 17:28:02,Letting the world know about the great work taking place at #UTMB Health Need a medical or scientific expert for a news story? We can help,True,838,Central Time (US & Canada),-21600,False,0
ZIKA,708421788062130176,Mar 11 2016 22:38:10,United States,US,Virginia,0,84,'@DebbieBertrand juntos contra el zika',pt,AmedMarvin,701518945967349760,es,Alexandria VA,43,233,False,Feb 21 2016 21:28:45,soy un chavo tranquilo me gusta divertirme estado civil soltero,True,49,None,None,False,0
ZIKA,708430496619995136,Mar 11 2016 23:12:47,United States,US,North Carolina,0,6222,'I just had 4 mosquitos on my legs I def have Zika',en,Sonnie_CG,115204041,en,Campbell University Athletics,361,464,False,Feb 17 2010 23:20:33,Virginia native| Sic semper tyrannis | Don't take yourself so seriously No one else does,True,13395,Eastern Time (US & Canada),-18000,False,0
ZIKA,708428706478301184,Mar 11 2016 23:05:40,United States,US,Puerto Rico,0,50,'Se disparan los casos de zika en Puerto Rico https//tco/CCKlFbTUps https//tco/bvRC9BScql',es,ElNuevoDia,15726324,en,Guaynabo Puerto Rico,521052,800,True,Aug 04 2008 19:14:05,El periódico y sitio de Internet local de mayor audiencia en Puerto Rico,True,123819,La Paz,-14400,False,5
ZIKA,708436260147367936,Mar 11 2016 23:35:41,United States,US,Delaware,0,670,'@LesterHoltNBC what about Zika in flood zones in South???',en,leosden47,227986192,en,,21,41,False,Dec 18 2010 11:33:06,,True,2052,America/New_York,-18000,False,0
ZIKA,708441837976096768,Mar 11 2016 23:57:51,United States,US,New York,0,2655,'From sand storms to #Zika How expats can stay safe https//tco/y4ToA5IhpJ @plaied',en,easygoer132,27956098,en,Manhattan NYC,3088,3021,False,Mar 31 2009 20:33:46,1961 Retired contractor from Nassau County Long Island NY Single 6'3 195 lbs Origin of my username http//tco/UdzWoD5ESx,True,108553,Eastern Time (US & Canada),-18000,False,0
ZIKA,708441264895594497,Mar 11 2016 23:55:34,United States,US,Iowa,0,2013,'Coming to a community this Summer Zika virus disease in the United States 2015–2016 #healthyliving #ZikaVirus https//tco/mjHoPIokss',en,Robin_Tucker,17448775,en,Cedar Rapids Iowa USA,1639,2086,False,Nov 17 2008 20:02:04,3rd Generation Cedar Rapids Resident @rotarycr PHF Entrepreneur REALTOR @ttrco Civil Rights Com @creightonbiz #LimitedGovernment @whoismyneighbor #GOP2016,True,9368,America/Chicago,-21600,False,0
ZIKA,708439987923107840,Mar 11 2016 23:50:29,United States,US,Florida,0,1694,'@mhendler1 unfortunately i don't think i will be but not because of job change (I'm still covering the same Tour) worried about Zika!',en,WebTourKevin,1853115696,en,Ponte Vedra Beach FL,1459,514,True,Sep 11 2013 03:07:23,Senior Producer #WebTour for @PGATOUR @SyracuseU OPHS @GolfWorld @LockportJournal @BuffaloBisons @WGR550 alum KevinPrise@PGATourHQcom,True,6123,Eastern Time (US & Canada),-18000,False,0
ZIKA,708445902017409024,Mar 12 2016 00:13:59,United States,US,Texas,0,29678,'large NEJM Zika study epublished Mar 4 Zika infection at 25 &amp 32 wks of gestation asso w/ fetal death https//tco/PmlTJHl8wt',en,EntoMike,19425192,en,Austin Texas,1453,2342,False,Jan 24 2009 00:45:39,entomology beetles politics liberal art photography photojournalism natural history biodiversity conservation news energy oil & occasionally sports,True,17915,Central Time (US & Canada),-21600,False,0
ZIKA,708444909708189697,Mar 12 2016 00:10:03,United States,US,Florida,0,13221,'Everybody sleeping on Zika just wait on it in about a month all Twitter is going to be is Zika Zika Zika',en,wathen26,323719897,en,louisville,612,476,False,Jun 25 2011 09:12:52,im a good chef but a bad rapper trust me https//tco/OEFHH8LcQY,True,21382,Atlantic Time (Canada),-14400,False,0
ZIKA,708443173907922944,Mar 12 2016 00:03:09,United States,US,Kansas,0,5241,'The Zika virus has penetrated the borders of Kansas At least I know @vanessaFORTUNE3 will save me if I fall ill',en,SomethingwithaJ,158243828,es,Wichita KS,272,256,False,Jun 22 2010 04:34:31,The most amazing things that can happen to a human being can happen to you if you just lower your expectations,True,23698,America/Dawson,-28800,False,0
ZIKA,708449896119050240,Mar 12 2016 00:29:52,United States,US,Georgia,0,1836,'Also my understanding you let crews elect out of servicing Zika countries Y not customers? https//tco/rSNHL0PTbv https//tco/gAyJyyS9Fi',en,FrMSilloway,245263429,en,Atlanta GA,2506,426,False,Jan 31 2011 08:10:19,I am a Roman Catholic priest Passion for evangelization aviation & a good meal My views are my own and do not represent the Archdiocese of Atlanta AMDG,True,3249,Eastern Time (US & Canada),-18000,False,0
ZIKA,708448936844009473,Mar 12 2016 00:26:03,United States,US,Georgia,0,1836,'Great What about those TRYING to get pregnant? Zika poses serious threat to them but you won't refund them https//tco/gAyJyyS9Fi',en,FrMSilloway,245263429,en,Atlanta GA,2506,426,False,Jan 31 2011 08:10:19,I am a Roman Catholic priest Passion for evangelization aviation & a good meal My views are my own and do not represent the Archdiocese of Atlanta AMDG,True,3249,Eastern Time (US & Canada),-18000,False,0
ZIKA,708448119894253568,Mar 12 2016 00:22:48,United States,US,Georgia,0,1836,'@AmericanAir yes but Zika is a real threat to those TRYING to get pregnant No help/concern for them at all Ignored while you take their $$',en,FrMSilloway,245263429,en,Atlanta GA,2506,426,False,Jan 31 2011 08:10:19,I am a Roman Catholic priest Passion for evangelization aviation & a good meal My views are my own and do not represent the Archdiocese of Atlanta AMDG,True,3249,Eastern Time (US & Canada),-18000,False,0
ZIKA,708425427254185984,Mar 11 2016 22:52:38,United States,US,Ohio,0,4200,'New toys! Good to round out my Zika solutions document and not think apocalyptic https//tco/UGl4MPV96v https//tco/kV2EjI4nyJ',en,skraghupathy,21285604,en,Cleveland OH,795,2362,False,Feb 19 2009 09:23:12,An MBA from CWRU with speciality in OD and ENTP Passion for positive change toward a sustainable future taking an appreciative wholesystems perspective,True,3141,Central Time (US & Canada),-21600,False,0
ZIKA,708455202911682560,Mar 12 2016 00:50:57,United States,US,Texas,0,9561,'Zika virus head ass boy',en,Phree_based,1245409051,en,Heaven,399,751,False,Mar 06 2013 06:20:56,suck this spooky dick,True,37238,None,None,False,0
ZIKA,708454932047925248,Mar 12 2016 00:49:52,United States,US,New Jersey,0,469,'We have several Zika strains can do https//tco/zKGrq7xS6M',en,profvrr,14095644,en,NYC,9289,310,False,Mar 07 2008 16:20:35,virus guru Earth's virology professor https//tco/957jAiDWfF host,True,5781,Eastern Time (US & Canada),-18000,False,0
ZIKA,708464960955883521,Mar 12 2016 01:29:43,United States,US,North Carolina,0,10622,'Scientists Close to Zika Breakthrough Thanks to Humane Research https//tco/dg6qHeySY2',en,MerylMmciscoil,2935493350,en,North Carolina USA,898,1476,False,Dec 21 2014 16:12:36,,True,18119,None,None,False,0
ZIKA,708470879898836992,Mar 12 2016 01:53:15,United States,US,Illinois,0,15377,'@AP I'll pass on traveling to Zika countries',en,xks2012,243948272,en,Chicago,591,935,False,Jan 28 2011 04:37:43,,True,25519,None,None,False,0
ZIKA,708468438440628225,Mar 12 2016 01:43:33,United States,US,Texas,0,288,"'""FDA moves forward on plan to fight Zika with genetically altered mosquitoes"" https//tco/ddgWfziTgv'",en,cmmorrow,21586049,en,Austin Texas,81,62,False,Feb 22 2009 18:40:24,I'm an engineer in the semiconductor industry Discussing technology movies music gaming and politics,True,4123,Central Time (US & Canada),-21600,False,0
ZIKA,708481808820625412,Mar 12 2016 02:36:40,United States,US,Washington,0,2938,'@fredhutch plus I get to reach out to international colleagues to keep tabs on Zika @djessica_f @hermesrh @marjorierunning @peixoto_driele',en,PergamIC,3187144393,en,Seattle WA,519,593,False,May 06 2015 23:45:12,Clin researcher @fredhutch @UW @SeattleCCA focused on IC in immunosuppressed pts #infectioncontrol #prevention #vaccines insta @pergamicinsta tweets r my own,True,3875,None,None,False,0
ZIKA,708478133960372224,Mar 12 2016 02:22:04,United States,US,Kentucky,0,88,'News on Wikipedia Volunteers are bringing reliable information about the Zika virus to the world https//tco/kXlve390Vu',en,SydneyPoore,22807828,en,Kentucky and Florida,379,740,False,Mar 04 2009 18:00:13,Wikipedian in Residence at Cochrane Collaboration Wikipedia contributor since 2005,True,212,Eastern Time (US & Canada),-18000,False,0
ZIKA,708483042348634112,Mar 12 2016 02:41:34,United States,US,California,0,14084,'@Binistin BOA NOITE ZIKA DEUS TE BENDISSE ZKIA FINCA EM PAZ CIAO BEJOSS ABBRACI ZIKA E UMA BOA PESSOA ZIKA!! https//tco/7ieLgh7hlc',pt,hahahaha1807,2872312454,en,,1591,3192,False,Oct 23 2014 00:52:07,Soy fan jenni rivera larry herndez y los inquietos del norte y los tigers del norte // member teamelisa SOY FAN DEL LOS RAIDERS corazon amo liliana gtethel,True,64326,None,None,False,0
ZIKA,708513787171614720,Mar 12 2016 04:43:45,United States,US,Oregon,0,507,'@ScottFordTVGuy @esenden1019 Zika virus i believe is only a concern for pregnant women?',en,skylashtravels,364349960,en,Portland OR,121,234,False,Aug 29 2011 16:38:11,Runner hiker frequent flier engineer that loves beer,True,925,Pacific Time (US & Canada),-28800,False,0
ZIKA,708531367546499072,Mar 12 2016 05:53:36,United States,US,California,0,1,'If you lived at that time you would consider AIDS was like Zika is now A very small problem You decided to make a hit piece Scumbag',en,JamesNatale1,2959129722,en,,3,60,False,Jan 05 2015 04:52:55,,True,127,None,None,False,0
ZIKA,708536667053826048,Mar 12 2016 06:14:40,United States,US,Oregon,0,16034,'@Rtypesingle zika virus strikes again',in,chiltonr,47334164,en,Portland Oregon,1175,1155,False,Jun 15 2009 13:30:11,Robots and Timbers and Cats and Beer PSNlogansryche Steamchiltonr || Gothically Opulent ||,True,51724,Pacific Time (US & Canada),-28800,False,0
ZIKA,708562885757145089,Mar 12 2016 07:58:51,United States,US,Texas,0,1084,'https//tco/dxTfYQEvuZ Dark 5 Five things they are not telling you about Zika Virus Please watch take',en,theame2,56595028,en,,199,123,False,Jul 14 2009 03:39:57,,True,15120,None,None,False,0
ZIKA,708564016377896960,Mar 12 2016 08:03:20,United States,US,Texas,0,1084,'@kellyanne0923 @_JAZMINJAI @POTUS mr President in my heart the Zika is more important https//tco/dxTfYQEvuZ https//tco/px57xvSBRj',en,theame2,56595028,en,,199,123,False,Jul 14 2009 03:39:57,,True,15121,None,None,False,0
ZIKA,708622847644704769,Mar 12 2016 11:57:07,United States,US,Texas,0,201,'What is Trump doing that is good??? By stealing all the headlines he is killing Big Medicine's push to sell us Flu Vaccines and ZiKA fear',en,RogerBezanis,81619592,en,Ventura California,439088,455355,False,Oct 11 2009 15:37:18,Whole Food Raw Foodism founder Diagnostic Face Reading and Health Expert Author Educator while not a doctor I help define the rules of health today Θ∞,True,102716,Pacific Time (US & Canada),-28800,False,0
ZIKA,708622350527369216,Mar 12 2016 11:55:08,United States,US,Texas,0,201,'Big Medicine is livid over Trump and US elections Why? They can't get mythical ZiKA in the news Meaning NO DRUG SALES NO MONEY Awe darn',en,RogerBezanis,81619592,en,Ventura California,439088,455355,False,Oct 11 2009 15:37:18,Whole Food Raw Foodism founder Diagnostic Face Reading and Health Expert Author Educator while not a doctor I help define the rules of health today Θ∞,True,102716,Pacific Time (US & Canada),-28800,False,0
ZIKA,708627070994223104,Mar 12 2016 12:13:54,United States,US,Ohio,0,3603,'@travelervt Ebola + Climate Change = Zika Beware of problems created by the same people who line up to solve them for Personal Proft!',en,FergOSU,373730900,en,NY/NJ,843,967,False,Sep 15 2011 03:16:57,Global Biz Professional,True,15658,Pacific Time (US & Canada),-28800,False,1
ZIKA,708637198728310784,Mar 12 2016 12:54:08,United States,US,Puerto Rico,0,4755,'Se disparan los casos de #Zika en Puerto Rico ya son 201 casos el 10% unas 21 embarazadas han sido contagiadas https//tco/YkluR67m9P',es,EnemigoELA,307991956,es,San Juan PR,9885,9333,False,May 30 2011 17:02:36,Anticolonialist and conservative statehooder fighter and survivor of the Puerto Rican colony ¡BORICUA AHORA ES!,True,265318,America/Puerto_Rico,-14400,False,1
