Keyword,Id,CreatedAt,Country,Country_Code,Place,RetweetedStatus,UsrFavouriteCount,Text,Lang,UsrName,UsrId,UsrLang,UsrLocation,UsrFollowersCount,UsrFriendsCount,UsrVerified,UsrCreatedAt,UsrDescription,UsrGeoEnabled,UsrStatuesCount,UsrTimeZone,UsrUtcOffset,Retweeted,Retweet_Cont
ZIKA,706486393787310080,Mar 06 2016 14:27:36,Colombia,CO,Soledad-Colombia,0,25,'@MalamboAlcaldia Aprobado Plan Municipal de Contingencia para prevenir el Zika en Malambo https//tco/yjKBRQrtyn',es,jlcm69,159890903,es,soledad atlantico,573,412,False,Jun 26 2010 16:01:38,Comunicador Social Periodista Egresado Universidad Autónoma del Caribe,True,14289,Bogota,-18000,False,0
ZIKA,706486268788678658,Mar 06 2016 14:27:07,Royaume du Maroc,MA,Grand Casablanca-Morocco,0,23,'Le virus Zika infecte les cellules cérébrales',fr,CHAHIR522314135,2704944068,fr,CASABLANCA MAROC,6,97,False,Aug 03 2014 21:26:14,POLYVALENT ET POLYGLOTTE,True,1396,None,None,False,0
ZIKA,706485967591493632,Mar 06 2016 14:25:55,Brasil,BR,Duque de Caxias-Brasil,0,18226,'Parece q essas parada só vem pra me atrasar celoko Zika do cão!',pt,Jrdolin_,596726636,pt,,462,404,False,Jun 01 2012 19:21:17,Ex BBB / Ator / Modelo / Rico / Lindo / Tesão / Bonito / Gostosão / Carioca / Mentiroso tbm melambe / RJ BRAZIL ZIL,True,51250,Brasilia,-10800,False,0
ZIKA,706474369636298752,Mar 06 2016 13:39:50,Brasil,BR,Brasília-Brazil,0,261,'Diferença entre dengue Zika e chikungunya é sutil diz especialista https//tco/eiWwUQkKEI https//tco/wuXnN5AedG',pt,agenciabrasil,14434407,pt,Brasília DF Brasil,87626,1738,False,Apr 18 2008 15:48:40,Bemvindo à Agência Brasil Um veículo da EBC Jornalismo Público Últimas Notícias,True,79727,Brasilia,-10800,False,3
ZIKA,706493196482842625,Mar 06 2016 14:54:38,United States,US,Schoolcraft-MI,0,4033,'one time my mom tried to call her work and tell them she couldn't come in because she had zika virus',en,gwenisgod,883116714,en,Kalamazoo MI,371,69,False,Oct 15 2012 21:05:59,i'm just a virgin who can't drive,True,5284,Atlantic Time (Canada),-14400,False,0
ZIKA,706492665542656000,Mar 06 2016 14:52:32,Türkiye,TR,İstanbul-Türkiye,0,9309,'Zika virüs için spesifik bir tedavi veya aşı yok der CDC https//tco/TbXqNmFUmc',tr,mikrop_mutlu,4726873889,en,,197,120,False,Jan 06 2016 18:00:27,yesshe's me )^,True,1567,None,None,False,0
ZIKA,706498233439232000,Mar 06 2016 15:14:39,United States,US,Clifton-NJ,0,564,'@_InGraTaX Coño ojalá no sea el Zika',es,brtaveras,450154321,es,,679,383,False,Dec 29 2011 23:05:16,Soy un DOMINICANO que vive orgulloso y feliz de ser cibaeño,True,18289,Eastern Time (US & Canada),-18000,False,0
ZIKA,706496895984803840,Mar 06 2016 15:09:20,Chile,CL,Conchalí-Chile,0,9,'@ahoranoticiasAN Ummm el zika abra pikado a la miss cuando era feto',es,4eafa26797af481,3381877887,es,,69,134,False,Jul 18 2015 16:30:42,,True,1036,None,None,False,0
ZIKA,706494845259538433,Mar 06 2016 15:01:11,Venezuela,VE,Petare-Venezuela,0,802,'Para los extremistas Rangel es omnipotente omnipresente y es responsable hasta del zika https//tco/86yPIRQVKe',es,NomadaPOz,475269605,es,Ciudad Guayana Venezuela,1078,642,False,Jan 26 2012 21:40:08,Modelo 69 Si no es conmigo no me importa Lo que es conmigo solo lo decido yo Inmoral,True,78728,Caracas,-16200,False,0
ZIKA,706494744210313216,Mar 06 2016 15:00:47,Brasil,BR,Rio de Janeiro-Brazil,0,2938,'Gente tenho uma notícia pra vcs virei hetero o zika top me pikou',pt,gabrieldsreis,174382630,pt,no fundo do poço,1248,956,False,Aug 03 2010 20:07:16,O bagulho e comer cu e buceta,True,43283,Santiago,-10800,False,0
ZIKA,706494719841456128,Mar 06 2016 15:00:41,Brasil,BR,Timóteo-Brasil,0,2367,'Medina e zika',und,MaaarcosOliver,586009677,pt,Timóteo Minas Gerais,2791,652,False,May 20 2012 19:30:16,Não é fácil nada é fácil se tá fácil tá errado! #OsCanalhas,True,23505,Brasilia,-10800,False,0
ZIKA,706491838509813760,Mar 06 2016 14:49:14,France,FR,Beauvais-France,0,746,'Replay @tastoutcompris collégiens #Châlus réforme #orthographe #Zika &amp #sports féminins https//tco/oKYb2XnSFb https//tco/B2W3Z6JrJV',fr,canope_60,235740322,fr,france oise beauvais,3820,3000,False,Jan 09 2011 00:06:48,L'Atelier CANOPÉ de Beauvais Création et accompagnement pédagogiques #éducation #pédagogie #numérique #oise,True,17074,Paris,3600,False,0
ZIKA,706504360130433028,Mar 06 2016 15:39:00,Bolivia,BO,Bolivia,0,2,'Virus Zika Detectar prevenir y responder con la ayuda de cada ciudadano https//tco/lUVl1ONeWd',es,EmbaCubaBolivia,1069229527,es,,1287,236,False,Jan 07 2013 21:28:02,Sitio Oficial de la Embajada de Cuba en Bolivia,True,13811,Central Time (US & Canada),-21600,False,0
ZIKA,706503878913560576,Mar 06 2016 15:37:05,Panama,PA,Panama,0,37425,'Campaña de prevención del Zika Elimina los criaderos del mosquito! https//tco/qpvTR0cyYg',es,edunar54,365852358,es,Panamá,23491,21050,False,Sep 01 2011 03:43:31,,True,256126,Central America,-21600,False,0
ZIKA,706502403181420544,Mar 06 2016 15:31:13,Italia,IT,Milan-Lombardy,0,1450,"'""Zika virus Comics"" to Great Learning Be Informed by Facts!"" by @CimazaComics on @LinkedIn https//tco/0lEX8k5Djt https//tco/iDYcZvpJde'",en,CimazaComics,3288425003,en,Matera Basilicata,1641,4921,False,May 18 2015 13:56:27,PhD in Virology Cimaza Owner (a small co with an academic orientation that focuses on providing teaching methods by combining tools that are borrowed from Art,True,2498,None,None,False,0
ZIKA,706501865320685568,Mar 06 2016 15:29:05,Italia,IT,Milan-Lombardy,0,1450,"'""Zika virus Comics"" to Great Learning Be Informed by Facts!"" by @CimazaComics on @LinkedIn https//tco/0lEX8k5Djt https//tco/DBRwCUwT4s'",en,CimazaComics,3288425003,en,Matera Basilicata,1641,4921,False,May 18 2015 13:56:27,PhD in Virology Cimaza Owner (a small co with an academic orientation that focuses on providing teaching methods by combining tools that are borrowed from Art,True,2498,None,None,False,0
ZIKA,706501660391018496,Mar 06 2016 15:28:16,México,MX,León-Guanajuato,0,134,'Evidencia de virus Zika en cerebro fetal https//tco/F5QVfK2mVT',und,doctormacias,316273207,es,Leon Mexico,7296,8,False,Jun 13 2011 06:06:02,Internist and infections doctor Former Influenza Commissioner in Mexico Devoted to infection prevention and make hospitals safer places Opinions my own,True,8484,Central Time (US & Canada),-21600,False,0
ZIKA,706500714378485760,Mar 06 2016 15:24:31,Brasil,BR,Salesópolis-Brasil,0,1999,'Ta cheio de mosquito zika aqui socorro',pt,lari_fsantos_,2369358880,pt,Campos do Jordão São Paulo,369,185,False,Feb 27 2014 17:09:44,whatever,True,7565,None,None,False,0
ZIKA,706500480424280064,Mar 06 2016 15:23:35,United States,US,Phoenix-AZ,0,273,'Via @NPR Study Finds Multiple Problems In Fetuses Exposed To Zika Virus https//tco/qLzOHjwLMi',en,PandoraReport,557784956,en,Fairfax Virginia USA,295,142,False,Apr 19 2012 15:02:56,George Mason Biodefense Where Science Meets Security,True,1864,Eastern Time (US & Canada),-18000,False,0
ZIKA,706491675800178688,Mar 06 2016 14:48:36,Brasil,BR,Sao Paulo-Brazil,0,1218,'se der td certo eu vou ser a mina mais zika de todas',pt,maxuzinha,4063569671,pt,sp,242,379,False,Oct 28 2015 22:18:42,n gostou de mim processa,True,6208,Brasilia,-10800,False,0
ZIKA,706508915433979905,Mar 06 2016 15:57:06,Venezuela,VE,Venezuela,0,8,'Reportan primer caso de transmisión local del zika en Laos https//tco/ReRxL8eLFf #SISEC #SALUD https//tco/Io9oYxREhD',es,Ayuda24Carrizal,334852674,es,Venezuela,7608,3633,False,Jul 13 2011 19:30:40,Cuenta oficial de Emergencia Carrizal (SISEC) 0800AYUDA24 Alcaldía de Carrizal Estado Miranda,True,137897,Caracas,-16200,False,0
ZIKA,706508375706759168,Mar 06 2016 15:54:57,Venezuela,VE,Venezuela,0,9725,'@OscarL_ pero que zika vale muerete mejor &lt3',es,Silmarya,116083177,es,,1542,712,False,Feb 21 2010 03:18:43,Simplemente no se nada,True,67508,Quito,-18000,False,0
ZIKA,706507682044354560,Mar 06 2016 15:52:12,Colombia,CO,Candelaria-Colombia,0,1961,'genetically engineered mosquitoes to combat Zika https//tco/Ls9ZyA6ueG',en,galex68,48453091,es,Cali Colombia,155,282,False,Jun 18 2009 19:08:33,me interesa la tecnología la innovación y la transferencia de conocimiento I'm interested in technology innovation and knowlegde transfer,True,835,Bogota,-18000,False,0
ZIKA,706507357090619394,Mar 06 2016 15:50:54,Panama,PA,Panama,0,1462,'@EsseKaa y si el mosquito que te pica trae el zika y el dengue a la vez(?) https//tco/HR53qFYvqC',es,Uribex4,160363003,es,#Panama #Chiriquí,742,678,False,Jun 28 2010 00:02:56,Propiedad de @denisesofiac / Ingeniero Civil/ Real Madrid/ No estoy para dramas / Que Vida Para Que Nunca Se Acabe,True,43509,Mountain Time (US & Canada),-25200,False,0
ZIKA,706506515272708097,Mar 06 2016 15:47:34,Malaysia,MY,Ulu Langat-Selangor,0,364,'@nussow zika virus kesihatan',in,sharkawiahmad,493865431,en,ÜT 309360171016246793,362,274,False,Feb 16 2012 08:31:28,I'm not a perfect persona lot of sins UMNO BNYV #GGMURabbi yassir wa la tu'assir,True,41141,Beijing,28800,False,0
ZIKA,706505508484685824,Mar 06 2016 15:43:34,Bolivia,BO,Bolivia,0,2,'Anuncia Organización Mundial para la Salud cónclave de expertos sobre Zika https//tco/sid2eNd2NW https//tco/cLTsygSTWg',es,EmbaCubaBolivia,1069229527,es,,1287,236,False,Jan 07 2013 21:28:02,Sitio Oficial de la Embajada de Cuba en Bolivia,True,13814,Central Time (US & Canada),-21600,False,0
ZIKA,706504736707633154,Mar 06 2016 15:40:30,Nederland,NL,Nijmegen-Nederland,0,21,'The hunt for spatial modeling Can Google with its #bigdata map and zap the spread of Zika? https//tco/dYKRV9ZWgE #healthcare',en,oscarwijsman,107372976,nl,The Netherlands,749,427,False,Jan 22 2010 10:19:44,Big Data Analytics | Innovation | Disruptive | Trust & Law | H2020 Expert | Liberal D66 | Change often means chance | Opinions are my own,True,6501,Amsterdam,3600,False,0
ZIKA,706504684442234880,Mar 06 2016 15:40:17,Panama,PA,Panama,0,37427,'Solo por la cantidad de retweet me doy cuenta si a la gente le interesa o no el grave problema del ZIka Veo que mas le interesa el pedófilo',es,edunar54,365852358,es,Panamá,23493,21050,False,Sep 01 2011 03:43:31,,True,256132,Central America,-21600,False,0
ZIKA,706504671486038017,Mar 06 2016 15:40:14,Honduras,HN,Honduras,0,7,'@RegionMetroDC operativo contra zika Col Los Robles #Villa Adela https//tco/h3qxKEbbKZ',pt,RegionMetroDC,3022934610,es,,216,172,False,Feb 16 2015 21:45:39,,True,619,None,None,False,0
ZIKA,706514260470296576,Mar 06 2016 16:18:20,United States,US,Tempe-AZ,0,843,'Filming today for the most ambitious Risk Bites project yet covering Zika and microcephaly with versions in English Spanish &amp Portuguese',en,2020science,15480686,en,Tempe AZ,16535,256,False,Jul 18 2008 13:25:58,Scientist professor writer communicator stick figure drawer YouTube creator,True,21902,Quito,-18000,False,0
ZIKA,706513944152768512,Mar 06 2016 16:17:05,Brasil,BR,Itabuna-Brasil,0,15205,'@FcoRamis a Zika saiu ? rs',pt,KrystianeSPM,125425882,pt,itabuna bahia,2468,2400,False,Mar 22 2010 19:35:32,Se for falso fofo favor Não me Seguir,True,135753,America/Sao_Paulo,-10800,False,0
ZIKA,706513431302676480,Mar 06 2016 16:15:03,Brasil,BR,Brasília-Brazil,0,23451,'eles me dão drink e me chama de zika sem saber que minha ambição é outra',pt,bombcherry4,2380946252,pt,cerrado,515,281,False,Mar 09 2014 19:50:01,Um passo do precipício,True,31036,Brasilia,-10800,False,0
ZIKA,706513106743238657,Mar 06 2016 16:13:45,Brasil,BR,Guarulhos-Brasil,0,3818,'vontade de jogar na cara do Kaike que era skatista e agora é zika que ele é de fases',pt,victmello,1884363062,pt,GRU,732,692,False,Sep 19 2013 20:51:04,A vida é um porre,True,9966,Pacific Time (US & Canada),-28800,False,0
ZIKA,706512940640276480,Mar 06 2016 16:13:06,United States,US,Los Angeles-CA,0,16882,'@TEDTalks Bill Gates created the Zika virus Look it up',en,The_Bard_Life,75199068,en,The Center of the Earth,200,504,False,Sep 18 2009 04:26:22,I like Art and the illusion of movement Trademarked Catchphrase Oh Jesus!,True,6664,Pacific Time (US & Canada),-28800,False,0
ZIKA,706512613899948032,Mar 06 2016 16:11:48,Venezuela,VE,Miranda-Venezuela,0,646,'No puedo respirar Tengo zika',es,Elimaar_,341119935,es,Venezuela,283,172,False,Jul 23 2011 20:56:23,16 Insta @Elicaastro_ Bailarina en formación FVF y CBF @Jtimberlake❤,True,10064,Caracas,-16200,False,0
ZIKA,706512197527142400,Mar 06 2016 16:10:08,Venezuela,VE,Miranda-Venezuela,0,646,'Por que te dio zika?',pt,Elimaar_,341119935,es,Venezuela,283,172,False,Jul 23 2011 20:56:23,16 Insta @Elicaastro_ Bailarina en formación FVF y CBF @Jtimberlake❤,True,10064,Caracas,-16200,False,0
ZIKA,706511380665528320,Mar 06 2016 16:06:54,Brasil,BR,Parnamirim-Brasil,0,130,'According to Oms better prevention for dengue and zika sleep at gamba Do not wash the sheets and use farm perfume Do not touch anyone',en,Duarttejunior,92509286,pt,Brasil,30,124,False,Nov 25 2009 12:18:49,,True,1692,Brasilia,-10800,False,0
ZIKA,706510968088563712,Mar 06 2016 16:05:15,Panama,PA,Panama,0,2833,'#NacionalCri 118 casos de zika según el ministro de Salud https//tco/KMrRdbCXud https//tco/WFjIBbtoCF',es,CriticaPa,250337291,es,Panamá,152355,1038,True,Feb 10 2011 22:13:52,Somos el diario número 1 en circulación de Panamá Nos identificamos con el sentir y la cultura panameña popular con información sin tapujos ni tabúes,True,296795,Central America,-21600,False,0
ZIKA,706519090471571458,Mar 06 2016 16:37:32,United States,US,Scotch Plains-NJ,0,446,'Agreed Congenital Zika syndrome is real https//tco/TAKk1bmn78',en,profvrr,14095644,en,NYC,9253,310,False,Mar 07 2008 16:20:35,virus guru Earth's virology professor https//tco/957jAiDWfF host,True,5758,Eastern Time (US & Canada),-18000,False,0
ZIKA,706518928198148096,Mar 06 2016 16:36:53,United States,US,Scotch Plains-NJ,0,446,'Not sure what you mean Zika negative women had normal fetuses https//tco/0pUFjlVbZR',en,profvrr,14095644,en,NYC,9253,310,False,Mar 07 2008 16:20:35,virus guru Earth's virology professor https//tco/957jAiDWfF host,True,5758,Eastern Time (US & Canada),-18000,False,0
ZIKA,706517091051040772,Mar 06 2016 16:29:35,Brasil,BR,Manaus-Brazil,0,2350,'A Ádria q passa zika pas criança Ela tava torcendo pela loira do cabelo mara #TheVoiceKidsBr',pt,tagarelari,3988736135,pt,Manaus AM,109,146,False,Oct 18 2015 18:08:46,Cristã | Estudante de Farmácia | Louca das barbas | Rainha dos baobás | Melior pessoa | humildade é tudo pra quem tem hashuashua,True,1701,None,None,False,0
ZIKA,706516781746266114,Mar 06 2016 16:28:21,Argentina,AR,Ciudad Autónoma de Buenos Aires-Argentina,0,5361,'se contagia mas que el dengue zika y el off no sirve https//tco/PC7M6q2Y8j',es,billordo,34930166,en,BUENOS AIRES ARGENTINA,3551,3337,False,Apr 24 2009 13:55:51,BILLORDO 27 giras 17 videos 10 discos 2 manos 1 corazon,True,93104,Buenos Aires,-10800,False,0
ZIKA,706515418379370496,Mar 06 2016 16:22:56,Argentina,AR,Ciudad Autónoma de Buenos Aires-Argentina,0,2496,'@irinapurpurina de birra+coca+zika',und,Nisperoide,1146222542,es,Saturno,214,316,False,Feb 03 2013 21:00:06,Neutral Caótico,True,5006,Buenos Aires,-10800,False,0
ZIKA,706515247788662784,Mar 06 2016 16:22:16,Brasil,BR,Rio de Janeiro-Brazil,0,1436,'To com zika😢',pt,yqueiroz36,3106220295,pt,,76,74,False,Mar 23 2015 00:27:38,wpp 964812050 snap yuriqueiroz97,True,1498,None,None,False,0
ZIKA,706524137481588736,Mar 06 2016 16:57:35,México,MX,Oaxaca de Juárez-Oaxaca,0,105,'Además de microcefalia el #Zika podría generar #ceguera en bebés https//tco/j2ljJFsHfO',es,Oaxaca_Digital,184111624,es,Oaxaca de Juárez Mexico,32362,5815,False,Aug 28 2010 18:35:30,Oaxaca Digital La revista Digital de Noticias líder en #Oaxaca Visitanos en http//tco/u1clT3AMnl,True,141386,Mexico City,-21600,False,0
ZIKA,706521585222553600,Mar 06 2016 16:47:27,Brasil,BR,Sao Paulo-Brazil,0,5366,'@guuhsanchez @well_wc Hauahha vocês é zika',pt,maath_alvess,2317999170,pt,,439,389,False,Jan 30 2014 00:10:19,Tropical até demais pra esse clima tão baixo,True,13900,Brasilia,-10800,False,0
ZIKA,706520892214366208,Mar 06 2016 16:44:41,Panama,PA,Panama,0,104,'¿Podría la #Justicia que azota #Brasil diseminarse así de rápido como #Zika? #Humor #Corrupción #Panamá @prensacom https//tco/apyqyOowIp',es,prensacom,27011708,es,Panamá,298702,139,True,Mar 27 2009 14:17:05,Entérate donde estés de las noticias más recientes y promociones exclusivas También en http//tco/zeae7L4IzW e http//tco/gNIQt8AYXD,True,162468,Bogota,-18000,False,1
ZIKA,706520153387831296,Mar 06 2016 16:41:45,Malaysia,MY,Kuching-Sarawak,0,10,'732016 |What is Zika Virus? What are the symptoms diagnosis treatment and how does it… https//tco/Miubf7Ssw9',en,pustakaswk,202530336,en,Kuching & Miri Sarawak,730,295,False,Oct 14 2010 07:21:51,Pustaka Negeri Sarawak is conceived as a major information resource centre and as the hub of information services for the public and private sectors,True,1091,Kuala Lumpur,28800,False,0
ZIKA,706520082680258565,Mar 06 2016 16:41:28,Venezuela,VE,Maracaibo-Venezuela,0,16,'Las 7 plagas fe vzlaChavez Maduro Diosdadolos chavistasDengueZika y Chiquingunya Enese orden',es,sanchezpetit,241231515,es,MaracaiboZuliaVenezuela,302,814,False,Jan 21 2011 19:37:43,EconomistaPostgrado en Desarrollo Regional y MgSc en Turismo profesor de pre y postgrado Asesor Financiero Y un venezolano que ama y cree en la democracia,True,412,None,None,False,0
ZIKA,706529536016449536,Mar 06 2016 17:19:02,United States,US,Colton-CA,0,3591,'In the words of a wise friend of mine where's that Zika virus at??? https//tco/8S1y9Udnor',en,canutokane,148967316,en,,233,284,False,May 28 2010 02:23:47,I firmly believe that any man's finest hour is that moment when he has worked his heart out in a good couase and lies exhausted on the field of battle victori,True,15118,Pacific Time (US & Canada),-28800,False,0
ZIKA,706529108856061953,Mar 06 2016 17:17:20,Brasil,BR,Goiânia-Brazil,0,1316,'Na época do Pablo Escobar não tinha Zika na Colômbia e na época do Lula não tinha Zika no Brasil',pt,Monxstro,68459426,pt,Brasil,334,146,False,Aug 24 2009 17:25:48,Poeta no tumblr revoltado no twitter bom moço no facebook e sozinho no amor,True,11548,Brasilia,-10800,False,0
ZIKA,706528697008967681,Mar 06 2016 17:15:42,Brasil,BR,Brazil,0,12317,'alguem quer comprar uma maquina de café daquelas de cápsula zika pra caralho?',pt,medinassauro,113181150,en,satan maria™,1191,610,False,Feb 10 2010 23:58:58,Every wound will shape me every scar will build my throne | Pagão vegano nacionalsocialista | 14/88 卐 | Insta/Snap medinassauro,True,92565,Brasilia,-10800,False,0
ZIKA,706528363637305345,Mar 06 2016 17:14:23,Brasil,BR,Armação dos Búzios-Brasil,0,2574,'@pattzasou No Minha mae n quer deixar pq tem mt gnt contaminada la cm risco de zika e etc Me cuidar em casa msm',pt,PHMelloCampos,3254980019,pt,Armação dos Búzios,477,323,False,May 15 2015 01:09:37,Eu sou o topo da listaem seguida você tentando me atrasar!,True,7794,None,None,False,0
ZIKA,706528136792395776,Mar 06 2016 17:13:29,Brasil,BR,São Borja-Brasil,0,393,'Vai curar esse zika vírus pra falar comigo',pt,VagneerF_,152685017,pt,Jaguari Rs / São Borja Rs,24928,5911,False,Jun 06 2010 16:15:23,18 anos / Estudante de Publicidade e Propaganda / Snap vagff / Instagram vagneerf_ / #DAMASSA,True,80102,Brasilia,-10800,False,5
ZIKA,706528097756188673,Mar 06 2016 17:13:19,Brasil,BR,Bertioga-Brasil,0,2768,'falaram que a jackasss estava zika dnv gattuzi representando como sempre nas festinhas kkk',pt,thayna_reis28,1890811638,pt,Alexandre Catão ✝ || SCCP,847,685,False,Sep 21 2013 17:22:09,{Giulya Zerey},True,14199,Pacific Time (US & Canada),-28800,False,0
ZIKA,706527371059331072,Mar 06 2016 17:10:26,United States,US,Los Angeles-CA,0,14,'How Brazilians Use WhatsApp to Connect on Zika https//tco/Vg0iY6n8eN via @frontlinepbs',en,aparna218,62168471,en,Los Angeles California,35,42,False,Aug 02 2009 01:48:14,Obstetrician gynecologist specialist in contraception,True,119,None,None,False,0
